dpsi,pos_ci95,vel_ci95,recovery,n_encounters,n_los,p_los_run,detection_rate,median_min_sep,n_unsettled
156,10,1,0.75,10000,36,0.0036,1,57.16823917,0
156,10,1,0.5,10000,680,0.068,1,53.92621022,0
156,10,3,ftr,10000,2385,0.2385,1,52.97983585,0
156,10,3,0.999,10000,56,0.0056,1,73.1078835,0
156,10,3,0.99,10000,99,0.0099,1,67.75645847,0
156,10,3,0.9,10000,175,0.0175,1,61.39642192,0
156,10,3,0.75,10000,457,0.0457,1,57.54033642,0
156,10,3,0.5,10000,2524,0.2524,1,52.63659089,0
158,3,1,ftr,10000,1444,0.1444,1,51.4529464,0
158,3,1,0.999,10000,0,0,1,65.26745037,0
158,3,1,0.99,10000,2,0.0002,1,61.90490066,0
158,3,1,0.9,10000,8,0.0008,1,57.26988946,0
158,3,1,0.75,10000,75,0.0075,1,54.27219217,0
158,3,1,0.5,10000,1193,0.1193,1,51.61832325,0
158,3,3,ftr,10000,2772,0.2772,1,51.56109437,0
158,3,3,0.999,10000,92,0.0092,1,69.7582314,0
158,3,3,0.99,10000,132,0.0132,1,64.89099035,0
158,3,3,0.9,10000,206,0.0206,1,59.26944856,0
158,3,3,0.75,10000,399,0.0399,1,55.89129751,0
158,3,3,0.5,10000,2898,0.2898,1,51.4209655,0
158,10,1,ftr,10000,673,0.0673,1,53.98718774,0
158,10,1,0.999,10000,0,0,1,68.34423743,0
158,10,1,0.99,10000,2,0.0002,1,64.63671527,0
158,10,1,0.9,10000,1,0.0001,1,59.7998816,0
158,10,1,0.75,10000,57,0.0057,1,57.09944441,0
158,10,1,0.5,10000,612,0.0612,1,53.98159258,0
158,10,3,ftr,10000,2368,0.2368,1,52.92748265,0
158,10,3,0.999,10000,42,0.0042,1,73.06934376,0
158,10,3,0.99,10000,98,0.0098,1,67.71838622,0
158,10,3,0.9,10000,180,0.018,1,61.32558937,0
158,10,3,0.75,10000,525,0.0525,1,57.46039118,0
158,10,3,0.5,10000,2516,0.2516,1,52.64787266,0
160,3,1,ftr,10000,1407,0.1407,1,51.49218177,0
160,3,1,0.999,10000,2,0.0002,1,65.39456902,0
160,3,1,0.99,10000,2,0.0002,1,61.8429654,0
160,3,1,0.9,10000,17,0.0017,1,57.27942909,0
160,3,1,0.75,10000,61,0.0061,1,54.24492401,0
160,3,1,0.5,10000,1185,0.1185,1,51.65769433,0
160,3,3,ftr,10000,2823,0.2823,1,51.54238156,0
160,3,3,0.999,10000,104,0.0104,1,69.43761921,0
160,3,3,0.99,10000,139,0.0139,1,64.92905341,0
160,3,3,0.9,10000,208,0.0208,1,59.1920236,0
160,3,3,0.75,10000,406,0.0406,1,55.82414014,0
160,3,3,0.5,10000,2912,0.2912,1,51.37730344,0
160,10,1,ftr,10000,612,0.0612,1,54.00566517,0
160,10,1,0.999,10000,0,0,1,68.4640198,0
160,10,1,0.99,10000,0,0,1,64.73608771,0
160,10,1,0.9,10000,8,0.0008,1,59.7525575,0
160,10,1,0.75,10000,48,0.0048,1,57.13215269,0
160,10,1,0.5,10000,678,0.0678,1,53.97239144,0
160,10,3,ftr,10000,2373,0.2373,1,52.99319466,0
160,10,3,0.999,10000,58,0.0058,1,72.81372585,0
160,10,3,0.99,10000,117,0.0117,1,67.63265861,0
160,10,3,0.9,10000,189,0.0189,1,61.37579679,0
160,10,3,0.75,10000,528,0.0528,1,57.45182319,0
160,10,3,0.5,10000,2440,0.244,1,52.69903686,0
162,3,1,ftr,10000,1413,0.1413,1,51.48445575,0
162,3,1,0.999,10000,2,0.0002,1,65.50122636,0
162,3,1,0.99,10000,0,0,1,62.10045084,0
162,3,1,0.9,10000,9,0.0009,1,57.29117707,0
162,3,1,0.75,10000,64,0.0064,1,54.40634507,0
162,3,1,0.5,10000,1172,0.1172,1,51.57872105,0
162,3,3,ftr,10000,2755,0.2755,1,51.56118717,0
162,3,3,0.999,10000,112,0.0112,1,70.13363766,0
162,3,3,0.99,10000,132,0.0132,1,65.18317864,0
162,3,3,0.9,10000,175,0.0175,1,59.43217472,0
162,3,3,0.75,10000,403,0.0403,1,55.85294042,0
162,3,3,0.5,10000,2932,0.2932,1,51.37221134,0
162,10,1,ftr,10000,671,0.0671,1,53.95433895,0
162,10,1,0.999,10000,0,0,1,68.39845688,0
162,10,1,0.99,10000,0,0,1,64.77034248,0
162,10,1,0.9,10000,9,0.0009,1,59.79817673,0
162,10,1,0.75,10000,59,0.0059,1,57.12800551,0
162,10,1,0.5,10000,690,0.069,1,53.98168252,0
162,10,3,ftr,10000,2423,0.2423,1,52.79949829,0
162,10,3,0.999,10000,57,0.0057,1,72.93201308,0
162,10,3,0.99,10000,108,0.0108,1,67.60349396,0
162,10,3,0.9,10000,206,0.0206,1,61.2943803,0
162,10,3,0.75,10000,519,0.0519,1,57.40421108,0
162,10,3,0.5,10000,2416,0.2416,1,52.69939615,0
164,3,1,ftr,10000,1478,0.1478,1,51.46293309,0
164,3,1,0.999,10000,1,0.0001,1,65.24349468,0
164,3,1,0.99,10000,1,0.0001,1,62.06814159,0
164,3,1,0.9,10000,4,0.0004,1,57.27687043,0
164,3,1,0.75,10000,59,0.0059,1,54.41463319,0
164,3,1,0.5,10000,1224,0.1224,1,51.61069421,0
164,3,3,ftr,10000,2752,0.2752,1,51.53431499,0
164,3,3,0.999,10000,94,0.0094,1,70.03178867,0
164,3,3,0.99,10000,149,0.0149,1,65.03528511,0
164,3,3,0.9,10000,185,0.0185,1,59.51377006,0
164,3,3,0.75,10000,404,0.0404,1,55.83765485,0
164,3,3,0.5,10000,2897,0.2897,1,51.39639695,0
164,10,1,ftr,10000,637,0.0637,1,53.96723087,0
164,10,1,0.999,10000,0,0,1,68.46311582,0
164,10,1,0.99,10000,0,0,1,64.68298434,0
164,10,1,0.9,10000,8,0.0008,1,59.74505411,0
164,10,1,0.75,10000,50,0.005,1,57.14259924,0
164,10,1,0.5,10000,631,0.0631,1,53.90099809,0
164,10,3,ftr,10000,2427,0.2427,1,52.96211654,0
164,10,3,0.999,10000,63,0.0063,1,72.41406585,0
164,10,3,0.99,10000,114,0.0114,1,67.54545479,0
164,10,3,0.9,10000,189,0.0189,1,61.34353795,0
164,10,3,0.75,10000,537,0.0537,1,57.39727788,0
164,10,3,0.5,10000,2550,0.255,1,52.64460012,0
166,3,1,ftr,10000,1447,0.1447,1,51.45319641,0
166,3,1,0.999,10000,1,0.0001,1,65.42319113,0
166,3,1,0.99,10000,0,0,1,62.06313036,0
166,3,1,0.9,10000,8,0.0008,1,57.31035381,0
166,3,1,0.75,10000,64,0.0064,1,54.31663786,0
166,3,1,0.5,10000,1237,0.1237,1,51.65422553,0
166,3,3,ftr,10000,2732,0.2732,1,51.60371227,0
166,3,3,0.999,10000,90,0.009,1,69.82582148,0
166,3,3,0.99,10000,161,0.0161,1,65.07835886,0
166,3,3,0.9,10000,190,0.019,1,59.18311957,0
166,3,3,0.75,10000,415,0.0415,1,55.78798303,0
166,3,3,0.5,10000,2880,0.288,1,51.4061093,0
166,10,1,ftr,10000,640,0.064,1,54.02908777,0
166,10,1,0.999,10000,0,0,1,68.58510759,0
166,10,1,0.99,10000,0,0,1,64.76776541,0
166,10,1,0.9,10000,6,0.0006,1,59.79483422,0
166,10,1,0.75,10000,53,0.0053,1,57.12117826,0
166,10,1,0.5,10000,650,0.065,1,54.03160539,0
166,10,3,ftr,10000,2400,0.24,1,53.00818897,0
166,10,3,0.999,10000,49,0.0049,1,72.67711551,0
166,10,3,0.99,10000,103,0.0103,1,67.74689227,0
166,10,3,0.9,10000,180,0.018,1,61.33984063,0
166,10,3,0.75,10000,489,0.0489,1,57.5041573,0
166,10,3,0.5,10000,2527,0.2527,1,52.7088173,0
168,3,1,ftr,10000,1459,0.1459,1,51.46340844,0
168,3,1,0.999,10000,3,0.0003,1,65.38781524,0
168,3,1,0.99,10000,0,0,1,62.08456247,0
168,3,1,0.9,10000,7,0.0007,1,57.21664091,0
168,3,1,0.75,10000,67,0.0067,1,54.41819118,0
168,3,1,0.5,10000,1173,0.1173,1,51.62787962,0
168,3,3,ftr,10000,2824,0.2824,1,51.54300134,0
168,3,3,0.999,10000,81,0.0081,1,69.68855959,0
168,3,3,0.99,10000,126,0.0126,1,65.13306517,0
168,3,3,0.9,10000,198,0.0198,1,59.24002991,0
168,3,3,0.75,10000,420,0.042,1,55.90577419,0
168,3,3,0.5,10000,2964,0.2964,1,51.34365742,0
168,10,1,ftr,10000,642,0.0642,1,53.9953617,0
168,10,1,0.999,10000,0,0,1,68.57995649,0
168,10,1,0.99,10000,0,0,1,64.77951608,0
168,10,1,0.9,10000,3,0.0003,1,59.81620075,0
168,10,1,0.75,10000,56,0.0056,1,57.19530354,0
168,10,1,0.5,10000,678,0.0678,1,53.95755409,0
168,10,3,ftr,10000,2435,0.2435,1,53.0010297,0
168,10,3,0.999,10000,58,0.0058,1,72.66042072,0
168,10,3,0.99,10000,96,0.0096,1,67.67440879,0
168,10,3,0.9,10000,192,0.0192,1,61.28262535,0
168,10,3,0.75,10000,512,0.0512,1,57.4218704,0
168,10,3,0.5,10000,2476,0.2476,1,52.68925152,0
170,3,1,ftr,10000,1412,0.1412,1,51.46997354,0
170,3,1,0.999,10000,0,0,1,65.57999921,0
170,3,1,0.99,10000,4,0.0004,1,62.27006879,0
170,3,1,0.9,10000,7,0.0007,1,57.1562974,0
170,3,1,0.75,10000,61,0.0061,1,54.44855781,0
170,3,1,0.5,10000,1269,0.1269,1,51.57999389,0
170,3,3,ftr,10000,2801,0.2801,1,51.55450176,0
170,3,3,0.999,10000,88,0.0088,1,69.81272144,0
170,3,3,0.99,10000,149,0.0149,1,65.05211278,0
170,3,3,0.9,10000,192,0.0192,1,59.273572,0
170,3,3,0.75,10000,443,0.0443,1,55.82094811,0
170,3,3,0.5,10000,2935,0.2935,1,51.38603936,0
170,10,1,ftr,10000,655,0.0655,1,53.97051164,0
170,10,1,0.999,10000,0,0,1,68.55673461,0
170,10,1,0.99,10000,0,0,1,64.65037752,0
170,10,1,0.9,10000,6,0.0006,1,59.83191119,0
170,10,1,0.75,10000,59,0.0059,1,57.16028523,0
170,10,1,0.5,10000,688,0.0688,1,53.89625899,0
170,10,3,ftr,10000,2488,0.2488,1,52.90781142,0
170,10,3,0.999,10000,56,0.0056,1,72.91042664,0
170,10,3,0.99,10000,88,0.0088,1,67.75527472,0
170,10,3,0.9,10000,228,0.0228,1,61.37881878,0
170,10,3,0.75,10000,521,0.0521,1,57.42353884,0
170,10,3,0.5,10000,2581,0.2581,1,52.67853231,0
172,3,1,ftr,10000,1490,0.149,1,51.46880467,0
172,3,1,0.999,10000,0,0,1,65.75583549,0
172,3,1,0.99,10000,1,0.0001,1,62.12373418,0
172,3,1,0.9,10000,9,0.0009,1,57.28442076,0
172,3,1,0.75,10000,63,0.0063,1,54.35864767,0
172,3,1,0.5,10000,1222,0.1222,1,51.63047504,0
172,3,3,ftr,10000,2796,0.2796,1,51.56717552,0
172,3,3,0.999,10000,81,0.0081,1,69.98566422,0
172,3,3,0.99,10000,143,0.0143,1,65.1910734,0
172,3,3,0.9,10000,189,0.0189,1,59.45844833,0
172,3,3,0.75,10000,384,0.0384,1,55.81812455,0
172,3,3,0.5,10000,2966,0.2966,1,51.38451445,0
172,10,1,ftr,10000,650,0.065,1,53.96870611,0
172,10,1,0.999,10000,0,0,1,68.57413204,0
172,10,1,0.99,10000,0,0,1,64.61669103,0
172,10,1,0.9,10000,3,0.0003,1,59.87077962,0
172,10,1,0.75,10000,57,0.0057,1,57.16927106,0
172,10,1,0.5,10000,685,0.0685,1,53.96243961,0
172,10,3,ftr,10000,2423,0.2423,1,52.99711498,0
172,10,3,0.999,10000,70,0.007,1,72.74488929,0
172,10,3,0.99,10000,101,0.0101,1,67.55403028,0
172,10,3,0.9,10000,187,0.0187,1,61.41641972,0
172,10,3,0.75,10000,474,0.0474,1,57.53777495,0
172,10,3,0.5,10000,2509,0.2509,1,52.64362715,0
174,3,1,ftr,10000,1431,0.1431,1,51.46987357,0
174,3,1,0.999,10000,3,0.0003,1,65.58940367,0
174,3,1,0.99,10000,3,0.0003,1,62.13598823,0
174,3,1,0.9,10000,8,0.0008,1,57.21822259,0
174,3,1,0.75,10000,54,0.0054,1,54.33175686,0
174,3,1,0.5,10000,1169,0.1169,1,51.63301156,0
174,3,3,ftr,10000,2812,0.2812,1,51.54205634,0
174,3,3,0.999,10000,95,0.0095,1,70.03376268,0
174,3,3,0.99,10000,131,0.0131,1,65.09833944,0
174,3,3,0.9,10000,227,0.0227,1,59.32826244,0
174,3,3,0.75,10000,392,0.0392,1,55.87939004,0
174,3,3,0.5,10000,2859,0.2859,1,51.47216688,0
174,10,1,ftr,10000,632,0.0632,1,53.96745231,0
174,10,1,0.999,10000,1,0.0001,1,68.64981396,0
174,10,1,0.99,10000,0,0,1,64.70878344,0
174,10,1,0.9,10000,2,0.0002,1,59.82701814,0
174,10,1,0.75,10000,55,0.0055,1,57.12814327,0
174,10,1,0.5,10000,646,0.0646,1,53.93245984,0
174,10,3,ftr,10000,2454,0.2454,1,52.97874659,0
174,10,3,0.999,10000,58,0.0058,1,72.93005713,0
174,10,3,0.99,10000,113,0.0113,1,67.61558736,0
174,10,3,0.9,10000,233,0.0233,1,61.18949373,0
174,10,3,0.75,10000,510,0.051,1,57.46259077,0
174,10,3,0.5,10000,2479,0.2479,1,52.7331648,0
176,3,1,ftr,10000,1396,0.1396,1,51.43767344,0
176,3,1,0.999,10000,3,0.0003,1,65.54617477,0
176,3,1,0.99,10000,0,0,1,62.15945626,0
176,3,1,0.9,10000,3,0.0003,1,57.34589444,0
176,3,1,0.75,10000,81,0.0081,1,54.45832461,0
176,3,1,0.5,10000,1236,0.1236,1,51.566531,0
176,3,3,ftr,10000,2890,0.289,1,51.54671096,0
176,3,3,0.999,10000,77,0.0077,1,70.03889421,0
176,3,3,0.99,10000,133,0.0133,1,65.14385116,0
176,3,3,0.9,10000,209,0.0209,1,59.22916664,0
176,3,3,0.75,10000,424,0.0424,1,55.83763852,0
176,3,3,0.5,10000,2886,0.2886,1,51.4356209,0
176,10,1,ftr,10000,642,0.0642,1,53.94838033,0
176,10,1,0.999,10000,0,0,1,68.5683196,0
176,10,1,0.99,10000,0,0,1,64.53178412,0
176,10,1,0.9,10000,3,0.0003,1,59.80722889,0
176,10,1,0.75,10000,52,0.0052,1,57.18899561,0
176,10,1,0.5,10000,722,0.0722,1,53.94275848,0
176,10,3,ftr,10000,2434,0.2434,1,52.92835731,0
176,10,3,0.999,10000,61,0.0061,1,72.95949279,0
176,10,3,0.99,10000,108,0.0108,1,67.99461456,0
176,10,3,0.9,10000,206,0.0206,1,61.36038852,0
176,10,3,0.75,10000,522,0.0522,1,57.56069274,0
176,10,3,0.5,10000,2580,0.258,1,52.58831499,0
178,3,1,ftr,10000,1445,0.1445,1,51.45172058,0
178,3,1,0.999,10000,3,0.0003,1,65.41156254,0
178,3,1,0.99,10000,2,0.0002,1,62.02851802,0
178,3,1,0.9,10000,6,0.0006,1,57.20938642,0
178,3,1,0.75,10000,52,0.0052,1,54.39194404,0
178,3,1,0.5,10000,1247,0.1247,1,51.60792663,0
178,3,3,ftr,10000,2840,0.284,1,51.52890315,0
178,3,3,0.999,10000,85,0.0085,1,70.0067009,0
178,3,3,0.99,10000,169,0.0169,1,65.03354986,0
178,3,3,0.9,10000,178,0.0178,1,59.35661267,0
178,3,3,0.75,10000,398,0.0398,1,55.79230323,0
178,3,3,0.5,10000,2913,0.2913,1,51.37652341,0
178,10,1,ftr,10000,651,0.0651,1,53.94607896,0
178,10,1,0.999,10000,0,0,1,68.55980638,0
178,10,1,0.99,10000,0,0,1,64.62283064,0
178,10,1,0.9,10000,2,0.0002,1,59.78393575,0
178,10,1,0.75,10000,45,0.0045,1,57.15722751,0
178,10,1,0.5,10000,661,0.0661,1,53.9750845,0
178,10,3,ftr,10000,2522,0.2522,1,52.86830664,0
178,10,3,0.999,10000,49,0.0049,1,72.59276821,0
178,10,3,0.99,10000,107,0.0107,1,67.6762522,0
178,10,3,0.9,10000,198,0.0198,1,61.31315596,0
178,10,3,0.75,10000,484,0.0484,1,57.45772663,0
178,10,3,0.5,10000,2515,0.2515,1,52.6529713,0
180,3,1,ftr,10000,1424,0.1424,1,51.47393882,0
180,3,1,0.999,10000,6,0.0006,1,65.56259028,0
180,3,1,0.99,10000,0,0,1,62.16292135,0
180,3,1,0.9,10000,5,0.0005,1,57.3471799,0
180,3,1,0.75,10000,54,0.0054,1,54.32750844,0
180,3,1,0.5,10000,1211,0.1211,1,51.65400085,0
180,3,3,ftr,10000,2792,0.2792,1,51.52468288,0
180,3,3,0.999,10000,86,0.0086,1,70.2708212,0
180,3,3,0.99,10000,131,0.0131,1,65.38252804,0
180,3,3,0.9,10000,211,0.0211,1,59.18091317,0
180,3,3,0.75,10000,415,0.0415,1,55.79155059,0
180,3,3,0.5,10000,2891,0.2891,1,51.45753579,0
180,10,1,ftr,10000,658,0.0658,1,53.97744309,0
180,10,1,0.999,10000,1,0.0001,1,68.54722994,0
180,10,1,0.99,10000,0,0,1,64.66813447,0
180,10,1,0.9,10000,9,0.0009,1,59.7705115,0
180,10,1,0.75,10000,52,0.0052,1,57.1121009,0
180,10,1,0.5,10000,635,0.0635,1,53.97283898,0
180,10,3,ftr,10000,2474,0.2474,1,52.88207566,0
180,10,3,0.999,10000,67,0.0067,1,72.73290581,0
180,10,3,0.99,10000,103,0.0103,1,67.53139333,0
180,10,3,0.9,10000,199,0.0199,1,61.21265428,0
180,10,3,0.75,10000,509,0.0509,1,57.53808827,0
180,10,3,0.5,10000,2543,0.2543,1,52.69365789,0
